Old_Price,New_Price,date_range,Manufacturer,Model,ProdYear,Gear_box_type,Price_variation,Price_change
2730000.0,3900000.0,2023-01-16,Mercedes,GLE,2022,Automatic,trending_up,1170000.0
2400000.0,2730000.0,2022-12-04,Mercedes,GLE,2022,Automatic,trending_up,330000.0
2015000.0,2400000.0,2022-08-02,Mercedes,GLE,2022,Automatic,trending_up,385000.0
1905000.0,2015000.0,2022-04-21,Mercedes,GLE,2022,Automatic,trending_up,110000.0
3599000.0,4460000.0,2023-01-16,Mercedes,GLS,2022,Automatic,trending_up,861000.0
3300000.0,3599000.0,2022-12-04,Mercedes,GLS,2022,Automatic,trending_up,299000.0
2990000.0,3300000.0,2022-08-02,Mercedes,GLS,2022,Automatic,trending_up,310000.0
2730000.0,2990000.0,2022-07-26,Mercedes,GLS,2022,Automatic,trending_up,260000.0
2605000.0,2730000.0,2022-04-21,Mercedes,GLS,2022,Automatic,trending_up,125000.0
3920000.0,5350000.0,2023-01-16,Mercedes,AMG GT,2022,Automatic,trending_up,1430000.0
3500000.0,3920000.0,2022-12-04,Mercedes,AMG GT,2022,Automatic,trending_up,420000.0
3270000.0,3500000.0,2022-08-02,Mercedes,AMG GT,2022,Automatic,trending_up,230000.0
2970000.0,3270000.0,2022-07-26,Mercedes,AMG GT,2022,Automatic,trending_up,300000.0
2830000.0,2970000.0,2022-04-21,Mercedes,AMG GT,2022,Automatic,trending_up,140000.0
4920000.0,6715000.0,2023-01-16,Mercedes,AMG GT,2022,Automatic,trending_up,1795000.0
4500000.0,4920000.0,2022-12-04,Mercedes,AMG GT,2022,Automatic,trending_up,420000.0
4050000.0,4500000.0,2022-08-02,Mercedes,AMG GT,2022,Automatic,trending_up,450000.0
3655000.0,4050000.0,2022-07-26,Mercedes,AMG GT,2022,Automatic,trending_up,395000.0
3490000.0,3655000.0,2022-07-26,Mercedes,AMG GT,2022,Automatic,trending_up,165000.0
980000.0,1030000.0,2023-03-05,Skoda,Octavia A8,2022,Automatic,trending_up,50000.0
900000.0,980000.0,2023-01-17,Skoda,Octavia A8,2022,Automatic,trending_up,80000.0
800000.0,900000.0,2022-12-14,Skoda,Octavia A8,2022,Automatic,trending_up,100000.0
710000.0,800000.0,2022-12-05,Skoda,Octavia A8,2022,Automatic,trending_up,90000.0
460000.0,710000.0,2022-09-20,Skoda,Octavia A8,2022,Automatic,trending_up,250000.0
445000.0,460000.0,2022-02-28,Skoda,Octavia A8,2022,Automatic,trending_up,15000.0
430000.0,445000.0,2022-01-02,Skoda,Octavia A8,2022,Automatic,trending_up,15000.0
1100000.0,1150000.0,2023-03-05,Skoda,Octavia A8,2022,Automatic,trending_up,50000.0
1000000.0,1100000.0,2023-01-17,Skoda,Octavia A8,2022,Automatic,trending_up,100000.0
900000.0,1000000.0,2022-12-14,Skoda,Octavia A8,2022,Automatic,trending_up,100000.0
800000.0,900000.0,2022-12-05,Skoda,Octavia A8,2022,Automatic,trending_up,100000.0
520000.0,800000.0,2022-09-20,Skoda,Octavia A8,2022,Automatic,trending_up,280000.0
505000.0,520000.0,2022-02-28,Skoda,Octavia A8,2022,Automatic,trending_up,15000.0
490000.0,505000.0,2022-01-02,Skoda,Octavia A8,2022,Automatic,trending_up,15000.0
1175000.0,1225000.0,2023-03-05,Skoda,Octavia A8,2022,Automatic,trending_up,50000.0
1075000.0,1175000.0,2023-01-17,Skoda,Octavia A8,2022,Automatic,trending_up,100000.0
975000.0,1075000.0,2022-12-14,Skoda,Octavia A8,2022,Automatic,trending_up,100000.0
850000.0,975000.0,2022-12-05,Skoda,Octavia A8,2022,Automatic,trending_up,125000.0
560000.0,850000.0,2022-09-20,Skoda,Octavia A8,2022,Automatic,trending_up,290000.0
545000.0,560000.0,2022-02-28,Skoda,Octavia A8,2022,Automatic,trending_up,15000.0
530000.0,545000.0,2022-01-02,Skoda,Octavia A8,2022,Automatic,trending_up,15000.0
990000.0,1050000.0,2023-01-17,Skoda,Karoq,2022,Automatic,trending_up,60000.0
900000.0,990000.0,2022-12-14,Skoda,Karoq,2022,Automatic,trending_up,90000.0
625000.0,900000.0,2022-12-05,Skoda,Karoq,2022,Automatic,trending_up,275000.0
1175000.0,1275000.0,2023-01-17,Skoda,Karoq,2022,Automatic,trending_up,100000.0
795000.0,1175000.0,2022-12-14,Skoda,Karoq,2022,Automatic,trending_up,380000.0
700000.0,795000.0,2022-12-05,Skoda,Karoq,2022,Automatic,trending_up,95000.0
1075000.0,1175000.0,2023-01-17,Skoda,Karoq,2022,Automatic,trending_up,100000.0
800000.0,1075000.0,2022-12-05,Skoda,Karoq,2022,Automatic,trending_up,275000.0
1290000.0,1390000.0,2023-03-08,Baic,X7,2023,Automatic,trending_up,100000.0
1199000.0,1290000.0,2023-02-14,Baic,X7,2023,Automatic,trending_up,91000.0
1150000.0,1199000.0,2023-01-16,Baic,X7,2023,Automatic,trending_up,49000.0
990000.0,1150000.0,2022-12-06,Baic,X7,2023,Automatic,trending_up,160000.0
695000.0,700000.0,2022-12-14,Skoda,Fabia,2023,Automatic,trending_up,5000.0
595000.0,695000.0,2022-12-14,Skoda,Fabia,2023,Automatic,trending_up,100000.0
2550000.0,2890000.0,2022-12-15,Audi,Q7,2022,Automatic,trending_up,340000.0
2300000.0,2550000.0,2022-11-15,Audi,Q7,2022,Automatic,trending_up,250000.0
865000.0,900000.0,2023-01-15,Chery,Tiggo 8,2022,Automatic,trending_up,35000.0
800000.0,865000.0,2023-01-11,Chery,Tiggo 8,2022,Automatic,trending_up,65000.0
785000.0,800000.0,2023-01-02,Chery,Tiggo 8,2022,Automatic,trending_up,15000.0
755000.0,785000.0,2022-12-20,Chery,Tiggo 8,2022,Automatic,trending_up,30000.0
755000.0,775000.0,2022-12-18,Chery,Tiggo 8,2022,Automatic,trending_up,20000.0
655000.0,755000.0,2022-10-31,Chery,Tiggo 8,2022,Automatic,trending_up,100000.0
630000.0,655000.0,2022-09-30,Chery,Tiggo 8,2022,Automatic,trending_up,25000.0
575000.0,630000.0,2022-09-01,Chery,Tiggo 8,2022,Automatic,trending_up,55000.0
550000.0,575000.0,2022-08-02,Chery,Tiggo 8,2022,Automatic,trending_up,25000.0
525000.0,550000.0,2022-08-02,Chery,Tiggo 8,2022,Automatic,trending_up,25000.0
945000.0,985000.0,2023-01-15,Chery,Tiggo 8,2022,Automatic,trending_up,40000.0
875000.0,945000.0,2023-01-11,Chery,Tiggo 8,2022,Automatic,trending_up,70000.0
860000.0,875000.0,2023-01-02,Chery,Tiggo 8,2022,Automatic,trending_up,15000.0
830000.0,860000.0,2022-12-18,Chery,Tiggo 8,2022,Automatic,trending_up,30000.0
720000.0,830000.0,2022-10-31,Chery,Tiggo 8,2022,Automatic,trending_up,110000.0
690000.0,720000.0,2022-09-30,Chery,Tiggo 8,2022,Automatic,trending_up,30000.0
625000.0,690000.0,2022-09-01,Chery,Tiggo 8,2022,Automatic,trending_up,65000.0
600000.0,625000.0,2022-08-02,Chery,Tiggo 8,2022,Automatic,trending_up,25000.0
575000.0,600000.0,2022-08-02,Chery,Tiggo 8,2022,Automatic,trending_up,25000.0
995000.0,1035000.0,2023-01-15,Chery,Tiggo 8,2022,Automatic,trending_up,40000.0
925000.0,995000.0,2023-01-11,Chery,Tiggo 8,2022,Automatic,trending_up,70000.0
910000.0,925000.0,2023-01-02,Chery,Tiggo 8,2022,Automatic,trending_up,15000.0
870000.0,910000.0,2022-12-18,Chery,Tiggo 8,2022,Automatic,trending_up,40000.0
755000.0,870000.0,2022-10-31,Chery,Tiggo 8,2022,Automatic,trending_up,115000.0
725000.0,755000.0,2022-09-30,Chery,Tiggo 8,2022,Automatic,trending_up,30000.0
655000.0,725000.0,2022-09-01,Chery,Tiggo 8,2022,Automatic,trending_up,70000.0
630000.0,655000.0,2022-08-02,Chery,Tiggo 8,2022,Automatic,trending_up,25000.0
605000.0,630000.0,2022-08-02,Chery,Tiggo 8,2022,Automatic,trending_up,25000.0
655000.0,780000.0,2022-12-19,Forthing,T5 evo,2022,Automatic,trending_up,125000.0
560000.0,655000.0,2022-10-17,Forthing,T5 evo,2022,Automatic,trending_up,95000.0
540000.0,560000.0,2022-08-15,Forthing,T5 evo,2022,Automatic,trending_up,20000.0
535000.0,540000.0,2022-06-20,Forthing,T5 evo,2022,Automatic,trending_up,5000.0
670000.0,830000.0,2022-12-19,Forthing,T5 evo,2022,Automatic,trending_up,160000.0
595000.0,670000.0,2022-10-17,Forthing,T5 evo,2022,Automatic,trending_up,75000.0
570000.0,595000.0,2022-08-15,Forthing,T5 evo,2022,Automatic,trending_up,25000.0
550000.0,570000.0,2022-06-20,Forthing,T5 evo,2022,Automatic,trending_up,20000.0
695000.0,850000.0,2022-12-19,Forthing,T5 evo,2022,Automatic,trending_up,155000.0
600000.0,695000.0,2022-10-17,Forthing,T5 evo,2022,Automatic,trending_up,95000.0
575000.0,600000.0,2022-08-15,Forthing,T5 evo,2022,Automatic,trending_up,25000.0
570000.0,575000.0,2022-06-20,Forthing,T5 evo,2022,Automatic,trending_up,5000.0
555000.0,570000.0,2022-06-20,Forthing,T5 evo,2022,Automatic,trending_up,15000.0
870000.0,905000.0,2023-01-15,Chery,Tiggo 8,2023,Automatic,trending_up,35000.0
850000.0,870000.0,2023-01-11,Chery,Tiggo 8,2023,Automatic,trending_up,20000.0
790000.0,850000.0,2023-01-02,Chery,Tiggo 8,2023,Automatic,trending_up,60000.0
785000.0,790000.0,2022-12-20,Chery,Tiggo 8,2023,Automatic,trending_up,5000.0
760000.0,785000.0,2022-12-18,Chery,Tiggo 8,2023,Automatic,trending_up,25000.0
660000.0,760000.0,2022-10-31,Chery,Tiggo 8,2023,Automatic,trending_up,100000.0
319000.0,545000.0,2023-01-10,Kaiyi,X3,2022,Automatic,trending_up,226000.0
349000.0,565000.0,2023-01-10,Kaiyi,X3,2022,Automatic,trending_up,216000.0
600000.0,625000.0,2023-02-06,Kaiyi,X3 Pro,2022,Automatic,trending_up,25000.0
364000.0,600000.0,2023-01-10,Kaiyi,X3 Pro,2022,Automatic,trending_up,236000.0
650000.0,675000.0,2023-02-06,Kaiyi,X3 Pro,2022,Automatic,trending_up,25000.0
399000.0,650000.0,2023-01-10,Kaiyi,X3 Pro,2022,Automatic,trending_up,251000.0
460000.0,490000.0,2023-01-17,Toyota,Belta,2023,Automatic,trending_up,30000.0
410000.0,460000.0,2023-01-10,Toyota,Belta,2023,Automatic,trending_up,50000.0
510000.0,545000.0,2023-01-17,Toyota,Belta,2023,Automatic,trending_up,35000.0
460000.0,510000.0,2023-01-10,Toyota,Belta,2023,Automatic,trending_up,50000.0
490000.0,525000.0,2023-01-17,Toyota,Rumion,2023,Automatic,trending_up,35000.0
440000.0,490000.0,2023-01-10,Toyota,Rumion,2023,Automatic,trending_up,50000.0
525000.0,565000.0,2023-01-17,Toyota,Rumion,2023,Automatic,trending_up,40000.0
475000.0,525000.0,2023-01-10,Toyota,Rumion,2023,Automatic,trending_up,50000.0
590000.0,640000.0,2023-01-17,Toyota,Corolla,2023,Manual,trending_up,50000.0
540000.0,590000.0,2023-01-10,Toyota,Corolla,2023,Manual,trending_up,50000.0
625000.0,675000.0,2023-01-17,Toyota,Corolla,2023,Automatic,trending_up,50000.0
575000.0,625000.0,2023-01-10,Toyota,Corolla,2023,Automatic,trending_up,50000.0
670000.0,720000.0,2023-01-17,Toyota,Corolla,2023,Automatic,trending_up,50000.0
620000.0,670000.0,2023-01-10,Toyota,Corolla,2023,Automatic,trending_up,50000.0
700000.0,750000.0,2023-01-17,Toyota,Corolla,2023,Automatic,trending_up,50000.0
650000.0,700000.0,2023-01-10,Toyota,Corolla,2023,Automatic,trending_up,50000.0
720000.0,770000.0,2023-01-17,Toyota,Corolla,2023,Automatic,trending_up,50000.0
670000.0,720000.0,2023-01-10,Toyota,Corolla,2023,Automatic,trending_up,50000.0
784000.0,834000.0,2023-01-17,Toyota,Corolla,2023,Automatic,trending_up,50000.0
734000.0,784000.0,2023-01-10,Toyota,Corolla,2023,Automatic,trending_up,50000.0
750000.0,800000.0,2023-01-17,Toyota,Corolla,2023,Automatic,trending_up,50000.0
700000.0,750000.0,2023-01-10,Toyota,Corolla,2023,Automatic,trending_up,50000.0
975000.0,1125000.0,2023-01-17,Toyota,Corolla,2023,Automatic,trending_up,150000.0
925000.0,975000.0,2023-01-10,Toyota,Corolla,2023,Automatic,trending_up,50000.0
215000.0,285000.0,2023-01-14,Lada,Granta,2023,Manual,trending_up,70000.0
245000.0,305000.0,2023-01-14,Lada,Granta,2023,Automatic,trending_up,60000.0
405000.0,430000.0,2023-02-12,Byd,L3,2023,Automatic,trending_up,25000.0
285000.0,405000.0,2023-01-14,Byd,L3,2023,Automatic,trending_up,120000.0
275000.0,285000.0,2022-07-27,Byd,L3,2023,Automatic,trending_up,10000.0
660000.0,685000.0,2023-01-18,Changan,CS 35,2022,Automatic,trending_up,25000.0
599000.0,660000.0,2023-01-15,Changan,CS 35,2022,Automatic,trending_up,61000.0
589000.0,599000.0,2022-12-01,Changan,CS 35,2022,Automatic,trending_up,10000.0
515000.0,589000.0,2022-10-31,Changan,CS 35,2022,Automatic,trending_up,74000.0
490000.0,515000.0,2022-10-02,Changan,CS 35,2022,Automatic,trending_up,25000.0
445000.0,490000.0,2022-09-04,Changan,CS 35,2022,Automatic,trending_up,45000.0
430000.0,445000.0,2022-08-02,Changan,CS 35,2022,Automatic,trending_up,15000.0
414000.0,430000.0,2022-07-24,Changan,CS 35,2022,Automatic,trending_up,16000.0
399000.0,414000.0,2022-06-14,Changan,CS 35,2022,Automatic,trending_up,15000.0
710000.0,730000.0,2023-01-18,Changan,CS 35,2022,Automatic,trending_up,20000.0
625000.0,710000.0,2023-01-15,Changan,CS 35,2022,Automatic,trending_up,85000.0
615000.0,625000.0,2022-12-01,Changan,CS 35,2022,Automatic,trending_up,10000.0
535000.0,615000.0,2022-10-31,Changan,CS 35,2022,Automatic,trending_up,80000.0
510000.0,535000.0,2022-10-02,Changan,CS 35,2022,Automatic,trending_up,25000.0
465000.0,510000.0,2022-09-04,Changan,CS 35,2022,Automatic,trending_up,45000.0
450000.0,465000.0,2022-08-02,Changan,CS 35,2022,Automatic,trending_up,15000.0
435000.0,450000.0,2022-07-24,Changan,CS 35,2022,Automatic,trending_up,15000.0
420000.0,435000.0,2022-06-14,Changan,CS 35,2022,Automatic,trending_up,15000.0
760000.0,780000.0,2023-01-18,Changan,CS 35,2022,Automatic,trending_up,20000.0
660000.0,760000.0,2023-01-15,Changan,CS 35,2022,Automatic,trending_up,100000.0
650000.0,660000.0,2022-12-01,Changan,CS 35,2022,Automatic,trending_up,10000.0
560000.0,650000.0,2022-10-31,Changan,CS 35,2022,Automatic,trending_up,90000.0
535000.0,560000.0,2022-10-02,Changan,CS 35,2022,Automatic,trending_up,25000.0
490000.0,535000.0,2022-09-04,Changan,CS 35,2022,Automatic,trending_up,45000.0
475000.0,490000.0,2022-08-02,Changan,CS 35,2022,Automatic,trending_up,15000.0
460000.0,475000.0,2022-07-24,Changan,CS 35,2022,Automatic,trending_up,15000.0
445000.0,460000.0,2022-06-14,Changan,CS 35,2022,Automatic,trending_up,15000.0
775000.0,820000.0,2023-01-18,Changan,CS55 Plus,2022,Automatic,trending_up,45000.0
715000.0,775000.0,2023-01-15,Changan,CS55 Plus,2022,Automatic,trending_up,60000.0
600000.0,715000.0,2022-10-31,Changan,CS55 Plus,2022,Automatic,trending_up,115000.0
550000.0,600000.0,2022-09-04,Changan,CS55 Plus,2022,Automatic,trending_up,50000.0
840000.0,875000.0,2023-01-18,Changan,CS55 Plus,2022,Automatic,trending_up,35000.0
760000.0,840000.0,2023-01-15,Changan,CS55 Plus,2022,Automatic,trending_up,80000.0
640000.0,760000.0,2022-10-31,Changan,CS55 Plus,2022,Automatic,trending_up,120000.0
585000.0,640000.0,2022-09-04,Changan,CS55 Plus,2022,Automatic,trending_up,55000.0
880000.0,925000.0,2023-01-18,Changan,CS55 Plus,2022,Automatic,trending_up,45000.0
800000.0,880000.0,2023-01-15,Changan,CS55 Plus,2022,Automatic,trending_up,80000.0
680000.0,800000.0,2022-10-31,Changan,CS55 Plus,2022,Automatic,trending_up,120000.0
625000.0,680000.0,2022-09-04,Changan,CS55 Plus,2022,Automatic,trending_up,55000.0
400000.0,430000.0,2023-03-07,Mitsubishi,Attrage,2023,Automatic,trending_up,30000.0
380000.0,400000.0,2023-02-12,Mitsubishi,Attrage,2023,Automatic,trending_up,20000.0
350000.0,380000.0,2023-01-16,Mitsubishi,Attrage,2023,Automatic,trending_up,30000.0
340000.0,350000.0,2022-11-01,Mitsubishi,Attrage,2023,Automatic,trending_up,10000.0
320000.0,340000.0,2022-10-02,Mitsubishi,Attrage,2023,Automatic,trending_up,20000.0
415000.0,445000.0,2023-03-07,Mitsubishi,Mirage,2023,Automatic,trending_up,30000.0
395000.0,415000.0,2023-02-12,Mitsubishi,Mirage,2023,Automatic,trending_up,20000.0
365000.0,395000.0,2023-01-16,Mitsubishi,Mirage,2023,Automatic,trending_up,30000.0
355000.0,365000.0,2022-11-01,Mitsubishi,Mirage,2023,Automatic,trending_up,10000.0
335000.0,355000.0,2022-10-02,Mitsubishi,Mirage,2023,Automatic,trending_up,20000.0
680000.0,730000.0,2023-03-07,Mitsubishi,Xpander,2023,Automatic,trending_up,50000.0
630000.0,680000.0,2023-02-12,Mitsubishi,Xpander,2023,Automatic,trending_up,50000.0
550000.0,630000.0,2023-01-16,Mitsubishi,Xpander,2023,Automatic,trending_up,80000.0
530000.0,550000.0,2022-12-11,Mitsubishi,Xpander,2023,Automatic,trending_up,20000.0
710000.0,770000.0,2023-03-07,Mitsubishi,Xpander,2023,Automatic,trending_up,60000.0
660000.0,710000.0,2023-02-12,Mitsubishi,Xpander,2023,Automatic,trending_up,50000.0
580000.0,660000.0,2023-01-16,Mitsubishi,Xpander,2023,Automatic,trending_up,80000.0
560000.0,580000.0,2022-12-11,Mitsubishi,Xpander,2023,Automatic,trending_up,20000.0
770000.0,840000.0,2023-03-07,Mitsubishi,Eclipse Cross,2023,Automatic,trending_up,70000.0
720000.0,770000.0,2023-02-12,Mitsubishi,Eclipse Cross,2023,Automatic,trending_up,50000.0
650000.0,720000.0,2023-01-16,Mitsubishi,Eclipse Cross,2023,Automatic,trending_up,70000.0
630000.0,650000.0,2022-12-11,Mitsubishi,Eclipse Cross,2023,Automatic,trending_up,20000.0
840000.0,910000.0,2023-03-07,Mitsubishi,Eclipse Cross,2023,Automatic,trending_up,70000.0
790000.0,840000.0,2023-02-12,Mitsubishi,Eclipse Cross,2023,Automatic,trending_up,50000.0
710000.0,790000.0,2023-01-16,Mitsubishi,Eclipse Cross,2023,Automatic,trending_up,80000.0
690000.0,710000.0,2022-12-11,Mitsubishi,Eclipse Cross,2023,Automatic,trending_up,20000.0
880000.0,950000.0,2023-03-07,Mitsubishi,Eclipse Cross,2023,Automatic,trending_up,70000.0
830000.0,880000.0,2023-02-12,Mitsubishi,Eclipse Cross,2023,Automatic,trending_up,50000.0
750000.0,830000.0,2023-01-16,Mitsubishi,Eclipse Cross,2023,Automatic,trending_up,80000.0
730000.0,750000.0,2022-12-11,Mitsubishi,Eclipse Cross,2023,Automatic,trending_up,20000.0
920000.0,990000.0,2023-03-07,Mitsubishi,Eclipse Cross,2023,Automatic,trending_up,70000.0
870000.0,920000.0,2023-02-12,Mitsubishi,Eclipse Cross,2023,Automatic,trending_up,50000.0
790000.0,870000.0,2023-01-16,Mitsubishi,Eclipse Cross,2023,Automatic,trending_up,80000.0
770000.0,790000.0,2022-12-11,Mitsubishi,Eclipse Cross,2023,Automatic,trending_up,20000.0
358500.0,454000.0,2023-01-16,Chevrolet,Optra,2023,Automatic,trending_up,95500.0
325500.0,358500.0,2022-11-03,Chevrolet,Optra,2023,Automatic,trending_up,33000.0
305500.0,325500.0,2022-10-18,Chevrolet,Optra,2023,Automatic,trending_up,20000.0
295000.0,305500.0,2022-09-04,Chevrolet,Optra,2023,Automatic,trending_up,10500.0
4849000.0,5500000.0,2023-01-16,Mercedes,G Class,2022,Automatic,trending_up,651000.0
4500000.0,4849000.0,2022-12-04,Mercedes,G Class,2022,Automatic,trending_up,349000.0
4100000.0,4500000.0,2022-08-02,Mercedes,G Class,2022,Automatic,trending_up,400000.0
3675000.0,4100000.0,2022-07-26,Mercedes,G Class,2022,Automatic,trending_up,425000.0
3500000.0,3675000.0,2022-04-21,Mercedes,G Class,2022,Automatic,trending_up,175000.0
6475000.0,7750000.0,2023-01-16,Mercedes,G Class,2022,Automatic,trending_up,1275000.0
6000000.0,6475000.0,2022-12-04,Mercedes,G Class,2022,Automatic,trending_up,475000.0
5450000.0,6000000.0,2022-08-02,Mercedes,G Class,2022,Automatic,trending_up,550000.0
4935000.0,5450000.0,2022-07-26,Mercedes,G Class,2022,Automatic,trending_up,515000.0
539000.0,569000.0,2023-03-08,Baic,X3,2023,Automatic,trending_up,30000.0
479000.0,539000.0,2023-02-14,Baic,X3,2023,Automatic,trending_up,60000.0
439000.0,479000.0,2023-01-16,Baic,X3,2023,Automatic,trending_up,40000.0
740000.0,775000.0,2023-03-02,Ford,Focus,2023,Automatic,trending_up,35000.0
700000.0,740000.0,2023-02-01,Ford,Focus,2023,Automatic,trending_up,40000.0
560000.0,700000.0,2023-01-18,Ford,Focus,2023,Automatic,trending_up,140000.0
770000.0,805000.0,2023-03-02,Ford,Focus,2023,Automatic,trending_up,35000.0
730000.0,770000.0,2023-02-01,Ford,Focus,2023,Automatic,trending_up,40000.0
680000.0,730000.0,2023-01-18,Ford,Focus,2023,Automatic,trending_up,50000.0
805000.0,840000.0,2023-03-02,Ford,Focus,2023,Automatic,trending_up,35000.0
765000.0,805000.0,2023-02-01,Ford,Focus,2023,Automatic,trending_up,40000.0
715000.0,765000.0,2023-01-18,Ford,Focus,2023,Automatic,trending_up,50000.0
760000.0,795000.0,2023-03-02,Ford,Focus,2023,Automatic,trending_up,35000.0
720000.0,760000.0,2023-02-01,Ford,Focus,2023,Automatic,trending_up,40000.0
670000.0,720000.0,2023-01-18,Ford,Focus,2023,Automatic,trending_up,50000.0
760000.0,800000.0,2023-02-01,Ford,Focus,2023,Automatic,trending_up,40000.0
710000.0,760000.0,2023-01-18,Ford,Focus,2023,Automatic,trending_up,50000.0
590000.0,760000.0,2023-01-19,Ssang,Yong Tivoli,2023,Automatic,trending_up,170000.0
665000.0,850000.0,2023-01-19,Ssang,Yong Tivoli,2023,Automatic,trending_up,185000.0
605000.0,790000.0,2023-01-19,Ssang,Yong Tivoli,2023,Automatic,trending_up,185000.0
675000.0,680000.0,2023-01-19,Ssang,Yong Tivoli,2023,Automatic,trending_up,5000.0
995000.0,1295000.0,2023-01-23,BMW,118,2023,Automatic,trending_up,300000.0
1085000.0,1390000.0,2023-01-23,BMW,218 i,2023,Automatic,trending_up,305000.0
1120000.0,1450000.0,2023-01-23,BMW,218 i,2023,Automatic,trending_up,330000.0
1210000.0,1550000.0,2023-01-23,BMW,218 i,2023,Automatic,trending_up,340000.0
1790000.0,2350000.0,2023-01-23,BMW,218 i,2023,Automatic,trending_up,560000.0
1280000.0,1660000.0,2023-01-23,BMW,320,2023,Automatic,trending_up,380000.0
1380000.0,1780000.0,2023-01-23,BMW,320,2023,Automatic,trending_up,400000.0
1430000.0,1850000.0,2023-01-23,BMW,320,2023,Automatic,trending_up,420000.0
1810000.0,2350000.0,2023-01-23,BMW,320,2023,Automatic,trending_up,540000.0
2475000.0,3200000.0,2023-01-23,BMW,320,2023,Automatic,trending_up,725000.0
1685000.0,2175000.0,2023-01-23,BMW,420,2023,Automatic,trending_up,490000.0
1930000.0,2500000.0,2023-01-23,BMW,420,2023,Automatic,trending_up,570000.0
1550000.0,1990000.0,2023-01-23,BMW,520,2023,Automatic,trending_up,440000.0
1700000.0,2225000.0,2023-01-23,BMW,520,2023,Automatic,trending_up,525000.0
2200000.0,2800000.0,2023-01-23,BMW,520,2023,Automatic,trending_up,600000.0
1195000.0,1550000.0,2023-01-23,BMW,X1,2023,Automatic,trending_up,355000.0
1295000.0,1700000.0,2023-01-23,BMW,X1,2023,Automatic,trending_up,405000.0
1225000.0,1595000.0,2023-01-23,BMW,X2,2023,Automatic,trending_up,370000.0
